#3
sailor
#3
sid,sname,age
45963,3001,4206,16
45964,9564,7982,8
45965,8628,19683,15
45966,6837,4944,7
45967,9156,19958,23
45968,7046,6968,10
45969,4544,13770,12
45970,828,16722,9
45971,6188,14825,8
45972,5928,19266,19
45973,9770,16378,14
45974,5546,17478,24
45975,86,15336,1
45976,1793,4070,19
45977,1879,18822,1
45978,7811,9035,1
45979,2670,6185,21
45980,4970,12673,2
45981,2701,4345,9
45982,3026,6753,16
45983,9829,5400,1
45984,8335,14135,11
45985,7241,7222,3
45986,9895,13920,14
45987,3713,5502,12
45988,6962,17900,22
45989,3503,16754,7
45990,3015,6516,16
45991,9297,9600,5
45992,4962,5690,16
45993,5879,14120,11
45994,3588,3929,23
45995,7475,7088,6
45996,5752,1139,3
45997,8837,5552,15
45998,2785,2515,9
45999,5775,11478,8
46000,4793,19046,12
46001,3684,13629,23
46002,3669,18076,6
46003,2431,4560,2
46004,4674,8032,24
46005,1525,250,2
46006,5516,18976,13
46007,6606,15504,19
46008,1989,8356,2
46009,409,13025,9
46010,8267,18375,18
46011,3345,2172,19
46012,9293,19809,13
46013,9893,7612,11
46014,77,6641,20
46015,141,8328,22
46016,6233,2521,3
46017,2799,519,16
46018,7817,16374,5
46019,7192,3391,7
46020,8960,6520,7
46021,8725,8328,8
46022,3660,2659,8
46023,2363,4464,1
46024,5637,11245,14
46025,900,13059,11
46026,9518,3695,1
46027,1723,8352,13
46028,2410,10937,22
46029,856,11055,7
46030,5767,4203,20
46031,2514,1867,2
46032,1981,2704,22
46033,5198,12963,7
46034,5830,7740,22
46035,913,14325,12
46036,570,13835,4
46037,7340,15348,24
46038,2623,14474,22
46039,7274,12631,21
46040,4165,5610,14
46041,31,13194,1
46042,2012,6247,12
46043,5136,17839,13
46044,5275,8641,13
46045,7180,11786,1
46046,6224,2996,20
46047,4292,572,21
46048,1243,16853,11
46049,8361,19781,9
46050,1463,9414,13
46051,461,2066,9
46052,7033,11599,18
46053,8898,17802,10
46054,9949,10868,20
46055,6480,4130,9
46056,4483,10887,4
46057,8778,2101,12
46058,391,19747,7
46059,7192,17577,20
46060,5704,7302,8
46061,993,7347,11
46062,142,9630,8
46063,1690,295,1
46064,3034,14653,7
46065,4267,8686,12
46066,612,9526,16
46067,1075,7758,11
46068,2353,5369,9
46069,220,141,3
46070,1158,19682,17
46071,9103,6388,13
46072,807,17913,5
46073,3786,12678,18
46074,66,5587,13
46075,1251,11490,9
46076,2220,12248,14
46077,7668,13160,10
46078,1810,9259,24
46079,8786,17280,3
46080,556,19844,12
46081,2128,1063,1
46082,3083,7862,10
46083,7348,6922,13
46084,3092,13653,21
46085,9112,2018,3
46086,9152,2205,17
46087,9933,16000,10
46088,5630,6981,8
46089,2986,14587,21
46090,5478,4042,1
46091,772,6461,16
46092,2506,15876,6
46093,4990,16336,5
46094,9592,9745,7
46095,144,9153,24
46096,5602,5397,9
46097,8687,19269,19
46098,4049,1246,5
46099,799,12998,17
46100,7046,195,16
46101,5568,3739,4
46102,5071,4639,9
46103,2008,13211,8
46104,8825,8324,8
46105,5126,683,8
46106,1284,10971,22
46107,3507,14768,12
46108,4944,13584,6
46109,2780,13446,7
46110,4496,3415,4
46111,5221,15887,20
46112,5177,8047,8
46113,1224,10148,6
46114,6158,7190,15
46115,551,19725,14
46116,4603,17847,1
46117,8795,19031,3
46118,8127,7079,7
46119,2042,1249,13
46120,9054,4583,14
46121,989,15025,12
46122,1632,7207,15
46123,4865,19898,16
46124,125,120,1
46125,6658,14699,10
46126,8503,8788,17
46127,6915,16353,19
46128,2327,11401,6
46129,426,14188,11
46130,5357,6270,9
46131,7926,4340,7
46132,6661,10339,15
46133,1195,17837,16
46134,9254,19478,22
46135,3964,17341,23
46136,603,2940,15
46137,8926,7080,15
46138,8149,4279,10
46139,7797,17325,5
46140,2706,2413,16
46141,1815,19017,17
46142,2919,4399,19
46143,7629,19993,6
46144,7707,14616,14
46145,671,15322,21
46146,8826,16726,17
46147,2737,19647,14
46148,8215,12863,24
46149,7169,19555,1
46150,8668,17728,16
46151,4271,16978,19
46152,9750,14879,1
46153,2161,2089,16
46154,1565,5948,4
46155,4010,2438,15
46156,756,14955,11
46157,5678,17942,1
46158,4782,19938,4
46159,886,7200,8
46160,7219,11502,6
46161,7860,17922,3
46162,5674,6872,22
46163,7763,1843,1
46164,8208,13332,18
46165,559,2345,17
46166,4151,8410,13
46167,3364,12826,6
46168,5553,5982,24
46169,6208,18978,21
46170,6330,17729,10
46171,7154,9883,13
46172,4049,7411,10
46173,341,16673,19
46174,7414,5986,16
46175,4258,14941,6
46176,2982,8446,22
46177,4534,13469,23
46178,7865,7711,23
46179,123,4616,15
46180,1240,18933,10
46181,299,2867,5
46182,6382,2107,5
46183,2025,13020,18
46184,2837,7621,15
46185,7430,11901,9
46186,5745,2591,14
46187,7588,6453,13
46188,9723,3592,6
46189,4446,18579,3
46190,5956,7854,4
46191,8043,18203,22
46192,3836,14229,4
46193,4499,15752,16
46194,582,1913,19
46195,1331,3394,8
46196,3527,869,19
46197,5919,8756,3
46198,451,7304,15
46199,8681,1152,24
46200,9928,3873,5
46201,638,12138,7
46202,6070,9589,12
46203,6999,7188,22
46204,1861,2492,9
46205,9104,14013,6
46206,7554,16786,1
46207,9207,1838,22
46208,3182,75,23
46209,385,15186,14
46210,2630,10311,16
46211,1922,9143,15
46212,4653,19887,12
46213,5130,10522,17
46214,8215,13055,17
46215,9069,8117,8
46216,7594,2694,16
46217,3971,2256,6
46218,9539,1442,3
46219,2909,14913,15
46220,3035,11370,18
46221,9260,8739,21
46222,2298,19877,17
46223,7481,8901,17
46224,7383,4848,8
46225,3197,1984,11
46226,2015,8227,15
46227,6417,5584,15
46228,8804,17318,10
46229,4356,4767,10
46230,4922,3489,6
46231,8857,4191,23
46232,9702,17910,6
46233,8402,13541,10
46234,6458,226,17
46235,9583,13177,21
46236,9051,12684,24
46237,6626,1789,9
46238,53,13235,7
46239,956,913,14
46240,4412,15886,19
46241,2824,5117,7
46242,4577,17053,1
46243,3557,6991,5
46244,2234,7226,18
46245,1860,19919,7
46246,9350,18443,5
46247,5324,10610,15
46248,4122,16593,3
46249,9145,17609,14
46250,6684,17492,21
46251,6448,7982,22
46252,6565,7268,19
46253,4191,10013,20
46254,8376,10989,7
46255,7693,8785,18
46256,6000,16385,16
46257,215,3212,3
46258,3641,18175,7
46259,1514,17405,11
46260,1857,10864,24
46261,4850,13747,12
46262,3539,11573,24
46263,8516,10590,16
46264,5125,10319,11
46265,4008,13896,24
46266,3195,12858,10
46267,3569,6290,2
46268,8821,12939,18
46269,7264,5615,12
46270,6190,10103,12
46271,3293,4668,23
46272,8341,7053,21
46273,8098,8309,21
46274,7660,14969,7
46275,333,10180,16
46276,7021,19265,6
46277,2828,16638,6
46278,359,16577,6
46279,9111,12060,1
46280,7610,12551,8
46281,4719,4652,1
46282,1395,3664,7
46283,4640,11336,9
46284,1189,10195,6
46285,5298,11817,14
46286,7715,16977,4
46287,694,486,8
46288,2764,6724,17
46289,2658,5868,10
46290,7289,18461,18
46291,8218,977,19
46292,5628,5884,13
46293,2655,17876,8
46294,3622,4761,10
46295,8719,3279,8
46296,9999,10122,6
46297,6627,2793,19
46298,9025,13833,15
46299,9805,3910,22
46300,3512,17474,22
46301,8780,14704,16
46302,5925,5944,12
46303,4396,19342,8
46304,502,10121,23
46305,8122,14144,19
46306,9211,8090,5
46307,3511,5319,19
46308,1666,1324,19
46309,9956,18385,9
46310,1847,11646,3
46311,6195,18286,1
46312,4360,9684,13
46313,7528,5588,21
46314,8614,11206,13
46315,9414,12250,16
46316,7991,1808,24
46317,8170,1188,19
46318,7242,2,15
46319,1026,14228,17
46320,8604,11940,10
46321,1038,5098,10
46322,1981,8614,15
46323,9350,7524,6
46324,2835,3367,4
46325,3056,9795,17
46326,2483,4506,11
46327,1499,3930,20
46328,3728,7355,13
46329,3077,17907,22
46330,4124,6669,19
46331,8339,17848,17
46332,4888,15152,8
46333,1543,14867,5
46334,419,17282,18
46335,7615,10672,22
46336,6659,8373,13
46337,9022,17086,12
46338,2153,14212,10
46339,5492,14620,22
46340,8619,17807,13
46341,6775,10454,2
46342,4502,8992,7
46343,4428,16335,18
46344,4003,1880,12
46345,2720,2159,8
46346,1147,12226,21
46347,6318,12836,12
46348,4040,10204,12
46349,2868,12371,5
46350,2820,18794,1
46351,4183,5848,21
46352,6464,7288,9
46353,6715,6226,3
46354,6152,4464,15
46355,7782,10040,19
46356,42,18867,15
46357,681,8689,3
46358,531,4602,6
46359,587,5472,1
46360,5637,3270,20
46361,942,3216,22
46362,7056,19640,20
46363,6291,12512,18
46364,9911,8865,8
46365,7502,333,11
46366,8749,12516,1
46367,7189,5653,17
46368,5792,4278,13
46369,9070,7305,2
46370,6044,11755,3
46371,3289,2157,4
46372,2530,10421,2
46373,7248,1453,13
46374,9587,7503,8
46375,8592,1540,24
46376,8197,6057,6
46377,8300,3678,16
46378,43,16896,22
46379,1559,10300,23
46380,3719,15973,15
46381,7394,493,1
46382,6527,13244,9
46383,1523,9946,12
46384,3563,3001,14
46385,4883,15204,22
46386,3574,14402,4
46387,5141,1746,2
46388,8489,15490,10
46389,4431,6492,7
46390,2670,1941,1
46391,1155,7059,7
46392,9033,4388,9
46393,2800,4129,10
46394,6558,13349,20
46395,7178,9474,1
46396,947,10322,3
46397,9734,15970,20
46398,8100,17158,18
46399,5544,17809,7
46400,6340,4194,9
46401,724,17707,10
46402,4897,4817,20
46403,2792,11700,13
46404,5571,1549,13
46405,7221,17165,11
46406,2569,2622,8
46407,3701,6969,20
46408,1785,5872,8
46409,2112,6110,12
46410,5627,6979,8
46411,1004,12921,24
46412,773,11669,19
46413,4054,4564,6
46414,2368,16309,23
46415,5438,8327,18
46416,2813,1759,24
46417,2916,5949,19
46418,9494,5278,21
46419,5291,17879,15
46420,1017,5570,23
46421,3021,14332,6
46422,2119,9134,11
46423,5170,12897,7
46424,6378,17032,22
46425,680,2667,13
46426,8774,12694,22
46427,5775,18598,6
46428,4954,5423,2
46429,5696,3020,10
46430,1356,10964,17
46431,1903,6073,23
46432,2976,18694,3
46433,6951,6638,24
46434,2898,15287,11
46435,7249,13075,11
46436,8565,17629,4
46437,3283,13035,7
46438,7146,10485,9
46439,7178,16134,11
46440,1846,12848,8
46441,493,7628,3
46442,5853,8951,14
46443,9533,15409,5
46444,4342,3647,8
46445,9176,5755,4
46446,7745,15410,15
46447,6057,14262,7
46448,2516,16146,22
46449,4304,9515,19
46450,6011,11596,4
46451,6534,10211,17
46452,6540,4811,10
46453,3465,2794,5
46454,8980,18065,3
46455,9320,17884,12
46456,9565,15941,6
46457,1831,18866,1
46458,8281,11579,23
46459,362,15953,14
46460,2002,3099,24
46461,7686,7044,5
46462,706,15615,17
46463,6133,5273,2
46464,7827,8561,16
46465,4112,14155,20
46466,1586,6393,22
46467,4271,9478,17
46468,5430,8360,16
46469,919,16507,23
46470,7603,12357,11
46471,8088,2926,24
46472,2345,2588,14
46473,9204,17228,3
46474,7977,6865,13
46475,1893,8010,13
46476,4054,8338,21
46477,1195,17552,12
46478,6611,15463,17
46479,2931,4512,23
46480,5542,19574,23
46481,7402,17060,16
46482,6044,19477,7
46483,6462,3536,14
46484,2588,4765,11
46485,7997,12589,4
46486,1454,7075,1
46487,1212,13732,10
46488,604,12817,18
46489,9649,2956,9
46490,3037,18827,22
46491,6169,7324,22
46492,1581,1149,12
46493,8876,11699,11
46494,2336,15185,6
46495,2929,17213,16
46496,199,17228,4
46497,5505,2956,21
46498,9167,8660,8
46499,5470,13597,6
46500,9056,12790,20
46501,9087,6849,6
46502,6745,12839,21
46503,5755,12832,14
46504,6404,5155,19
46505,5909,17754,23
46506,1684,15350,19
46507,1009,18902,7
46508,2295,15065,20
46509,321,14005,23
46510,5907,12222,10
46511,2782,19641,23
46512,6006,6498,11
46513,47,12368,6
46514,7674,8887,6
46515,5717,18202,22
46516,1031,6516,14
46517,3648,7574,22
46518,4319,16095,17
46519,5397,13584,15
46520,4420,12850,23
46521,9389,19698,1
46522,1944,7245,7
46523,8234,19806,14
46524,5107,3274,4
46525,5615,6671,13
46526,666,13157,21
46527,9035,18580,9
46528,3879,4519,6
46529,4653,16926,5
46530,2511,1219,16
46531,8276,11255,24
46532,2771,16570,12
46533,1893,7546,14
46534,6144,5593,9
46535,9825,17083,6
46536,7633,17409,12
46537,1937,9463,1
46538,7461,10770,18
46539,5673,11020,19
46540,7982,14583,13
46541,985,11447,23
46542,9172,13662,15
46543,1732,5690,13
46544,413,17547,7
46545,2953,5782,16
46546,391,8109,9
46547,174,14041,24
46548,7061,1149,15
46549,6244,1629,1
46550,2625,14197,7
46551,7006,7824,16
46552,320,10320,17
46553,4061,1307,5
46554,6141,11802,15
46555,9662,3048,15
46556,7409,9017,6
46557,642,10564,4
46558,3872,15615,1
46559,5401,7847,13
46560,3416,5856,15
46561,5768,18215,14
46562,2276,6816,12
46563,6324,5267,19
46564,9421,12659,9
46565,2008,8067,3
46566,3900,14799,22
46567,9921,17671,16
46568,7748,3966,5
46569,1321,6268,15
46570,6211,9837,3
46571,1925,1290,19
46572,5695,747,17
46573,114,14773,20
46574,1097,2169,5
46575,4764,2443,22
46576,8055,3729,10
46577,9152,3004,16
46578,6099,6992,10
46579,9710,16040,18
46580,3930,1911,1
46581,8758,227,19
46582,6495,14992,14
46583,5676,12627,9
46584,4326,7572,1
46585,935,17648,19
46586,4432,5968,2
46587,2864,6532,4
46588,2331,14119,9
46589,4713,11653,18
46590,3633,11969,6
46591,9670,12367,16
46592,7843,4679,3
46593,4160,16540,9
46594,3269,4758,14
46595,114,9652,19
46596,6511,10328,12
46597,6343,10557,13
46598,6363,2133,19
46599,9005,12853,8
46600,4299,3563,5
46601,8536,4087,1
46602,1307,9314,19
46603,3583,6185,16
46604,6780,545,12
46605,7037,19192,3
46606,5719,4435,6
46607,5701,16405,2
46608,2478,14581,2
46609,7318,6613,13
46610,8742,17676,15
46611,7917,19722,16
46612,2057,9466,1
46613,5223,17614,1
46614,114,5857,5
46615,8187,19125,13
46616,322,18654,4
46617,6802,6572,11
46618,821,17197,9
46619,1007,12116,12
46620,9623,7979,4
46621,2486,9682,11
46622,573,17726,1
46623,8226,9960,12
46624,552,994,9
46625,2065,11175,13
46626,8591,8582,19
46627,5701,13992,10
46628,3648,3880,14
46629,1704,14193,4
46630,2910,2099,21
46631,5583,11199,12
46632,8819,15257,20
46633,7817,15230,2
46634,4595,4192,11
46635,6608,12500,7
46636,800,17512,8
46637,8306,4833,5
46638,7026,7846,17
46639,7371,17677,7
46640,8703,17738,5
46641,9150,10634,10
46642,6188,9939,12
46643,8593,6494,20
46644,7186,1548,17
46645,7029,2212,12
46646,9633,14080,14
46647,2763,1809,21
46648,8252,9208,21
46649,6909,17116,5
46650,7825,2895,22
46651,5188,18229,21
46652,8934,10892,17
46653,417,840,4
46654,7893,4414,14
46655,5053,2239,4
46656,5091,19994,7
46657,2094,15477,5
46658,7211,11881,20
46659,3426,1796,2
46660,5297,18559,16
46661,3221,1537,5
46662,9169,3998,4
46663,7930,16190,14
46664,8121,18433,16
46665,4410,9742,21
46666,2832,6398,9
46667,6991,3635,21
46668,8860,11463,9
46669,6992,15953,8
46670,782,11016,11
46671,6067,10240,3
46672,4869,9344,4
46673,3710,11768,22
46674,9983,14323,5
46675,7158,7945,21
46676,5179,5604,3
46677,9267,1188,19
46678,7229,16613,18
46679,7852,8721,13
46680,8091,4355,10
46681,8486,14296,7
46682,1113,4109,10
46683,5481,19082,1
46684,7260,18246,18
46685,4364,14017,12
46686,6659,3406,5
46687,5188,3628,13
46688,2105,3031,12
46689,6849,17678,17
46690,3679,14035,1
46691,6402,11237,9
46692,5098,2995,1
46693,9315,12090,5
46694,4426,19397,8
46695,871,4016,4
46696,385,5729,4
46697,2806,2386,7
46698,3278,5808,1
46699,8849,12763,14
46700,7674,8528,8
46701,7283,3604,7
46702,9888,1715,9
46703,3609,18533,14
46704,4643,14689,14
46705,9841,1523,6
46706,1914,2468,23
46707,3443,12929,15
46708,5516,1745,14
46709,7654,6249,7
46710,3344,12500,13
46711,4382,3282,5
46712,8703,14287,19
46713,738,1968,3
46714,7967,13552,9
46715,5787,16328,10
46716,7000,6874,6
46717,8249,13869,13
46718,6125,8463,19
46719,7241,3533,3
46720,6700,4468,19
46721,790,531,8
46722,395,521,14
46723,3878,2277,9
46724,4220,2354,1
46725,8357,10952,24
46726,2377,19459,7
46727,1976,1309,24
46728,573,10190,23
46729,9969,16514,18
46730,3982,2924,13
46731,6968,8077,21
46732,3419,14355,16
46733,582,10784,19
46734,8146,6246,6
46735,8525,8059,14
46736,4898,15536,22
46737,8112,9729,5
46738,8221,9447,4
46739,8045,434,13
46740,3701,854,5
46741,8294,19792,24
46742,8242,14505,18
46743,1501,9878,20
46744,3178,3591,11
46745,4806,7661,19
46746,7390,4098,3
46747,3558,10142,2
46748,8655,11741,16
46749,3340,17493,23
46750,7171,10747,17
46751,1341,13762,12
46752,5900,19705,8
46753,2622,566,17
46754,8619,6795,7
46755,457,9868,8
46756,7701,6831,3
46757,4049,1311,20
46758,4105,287,13
46759,1515,19277,10
46760,3080,9804,21
46761,7824,8660,23
46762,1339,3674,12
46763,9372,17811,10
46764,4305,9536,5
46765,4289,9878,5
46766,7661,16397,3
46767,3529,11279,13
46768,8423,6245,12
46769,8793,14473,17
46770,9610,8772,1
46771,9202,19085,13
46772,8272,1591,22
46773,3263,18237,8
46774,8155,16657,11
46775,6915,19488,15
46776,6403,19631,13
46777,3683,7708,4
46778,3089,19103,23
46779,3175,18803,3
46780,4849,5092,12
46781,8177,19525,11
46782,3765,10205,13
46783,6385,12036,10
46784,2606,8796,22
46785,7840,10747,18
46786,822,3016,9
46787,8831,4780,18
46788,1534,11856,2
46789,8774,12227,24
46790,6119,10195,4
46791,7861,16830,16
46792,8496,19956,21
46793,9991,6302,12
46794,662,36,10
46795,1061,2153,23
46796,2361,10498,11
46797,1952,4707,19
46798,7829,12036,1
46799,7181,13288,10
46800,3988,9981,22
46801,5235,533,3
46802,2750,9492,15
46803,2508,18688,13
46804,8745,1663,21
46805,8738,16338,6
46806,3623,945,12
46807,1077,12828,3
46808,5814,8334,7
46809,3500,64,6
46810,6417,2632,9
46811,4732,12006,20
46812,5652,10854,24
46813,2878,16622,16
46814,3474,19705,15
46815,8783,6414,4
46816,9537,18183,19
46817,7784,7116,15
46818,8983,5823,21
46819,8126,18844,15
46820,8177,18500,12
46821,3587,12183,20
46822,2062,8026,12
46823,197,6171,7
46824,2621,1491,6
46825,8521,15206,16
46826,4960,14062,3
46827,1223,7927,3
46828,4548,17266,19
46829,7163,11498,8
46830,9584,15054,15
46831,3653,9403,22
46832,1617,19775,10
46833,7877,13442,23
46834,6694,18680,15
46835,5108,10326,7
46836,4011,924,13
46837,2016,6333,6
46838,5140,13909,13
46839,3775,18077,18
46840,271,9799,20
46841,1738,1228,14
46842,6737,17937,15
46843,3101,13809,19
46844,2800,14165,1
46845,1766,9058,12
46846,4935,18881,9
46847,4946,6304,13
46848,7783,15136,11
46849,3615,17026,19
46850,3775,15685,3
46851,6304,15213,5
46852,930,9913,21
46853,448,16742,15
46854,6769,1821,9
46855,7593,18432,15
46856,2081,6748,6
46857,664,17681,24
46858,3989,10650,5
46859,2978,7910,8
46860,1199,6245,2
46861,8298,18651,22
46862,6868,12994,23
46863,8489,1673,23
46864,5898,8974,3
46865,7276,16355,6
46866,1730,380,21
46867,8277,3068,13
46868,5322,6224,22
46869,1251,4630,6
46870,75,15905,3
46871,5681,18498,13
46872,5739,16943,4
46873,4496,1451,7
46874,6608,7185,7
46875,2853,9532,11
46876,8529,13427,18
46877,9506,2497,10
46878,4695,5844,4
46879,5317,5952,15
46880,60,11234,11
46881,7195,16829,7
46882,8572,435,13
46883,5821,3073,24
46884,658,14468,23
46885,5633,3338,20
46886,2602,4938,21
46887,4650,5444,14
46888,5135,1138,17
46889,7237,1972,16
46890,3661,845,14
46891,5371,8873,13
46892,8538,18827,13
46893,9654,8563,11
46894,9116,5417,13
46895,7441,17697,10
46896,4301,18125,4
46897,3647,5431,2
46898,7868,10821,7
46899,8581,4120,19
46900,6180,2671,23
46901,8911,4321,3
46902,4212,10573,7
46903,4356,14191,6
46904,2764,5896,20
46905,3798,11068,1
46906,425,15388,5
46907,2690,5873,5
46908,5075,27,19
46909,4989,15007,22
46910,2214,19913,18
46911,7332,6949,8
46912,5317,409,2
46913,4063,6460,9
46914,1217,19890,5
46915,8998,1767,24
46916,2319,8141,24
46917,2882,16312,11
46918,6126,6981,21
46919,7309,7673,6
46920,3407,18445,19
46921,3772,4284,18
46922,4903,10865,23
46923,5242,16962,13
46924,9465,12725,11
46925,8158,2946,8
46926,9957,12155,22
46927,7940,5340,9
46928,9150,18665,5
46929,2988,2413,24
46930,4548,16018,16
46931,8402,1312,10
46932,5780,14890,19
46933,4828,8191,14
46934,295,14155,14
46935,4547,6835,5
46936,9903,15936,5
46937,5408,14704,19
46938,3017,10936,16
46939,4350,9246,7
46940,5339,3830,11
46941,9490,1389,2
46942,8962,2127,14
46943,457,4757,10
46944,5189,10258,5
46945,3680,15291,14
46946,7844,9206,15
46947,7,6171,8
46948,7968,18281,2
46949,8609,10771,13
46950,7455,2860,7
46951,4994,18980,6
46952,1225,1611,16
46953,5117,11171,6
46954,6088,18892,14
46955,7990,437,6
46956,5778,18674,19
46957,961,13012,1
46958,6895,10663,22
46959,988,3045,4
46960,9816,707,14
46961,519,6005,3
46962,1206,392,14
46963,9802,4909,17
46964,9210,5455,22
46965,3561,7840,9
46966,7649,19956,22
46967,8435,5663,15
46968,7366,12989,12
46969,2803,16197,10
46970,3351,475,23
46971,4829,10603,13
46972,6677,11139,16
46973,4642,13567,1
46974,6584,11953,17
46975,983,3502,10
46976,1003,6668,4
46977,5191,6679,4
46978,2633,2763,19
46979,9630,6306,16
46980,6025,16807,6
46981,1482,12902,6
46982,7557,8763,18
46983,3786,13770,21
46984,7196,6014,8
46985,8899,3702,17
46986,9167,12767,12
46987,1146,3601,12
46988,2747,16322,17
46989,7739,4392,10
46990,7711,14094,6
46991,9936,17235,21
46992,7926,10205,23
46993,4666,6852,18
46994,6353,14434,16
46995,3062,15990,1
46996,8350,7469,23
46997,667,927,17
46998,1765,9758,16
46999,7333,17470,20
47000,5320,19636,6
47001,3506,12151,24
47002,5935,14520,11
47003,4815,1947,17
47004,7330,9002,8
47005,7374,9586,12
47006,8316,19371,1
47007,6566,18779,21
47008,4390,14087,16
47009,5647,16343,9
47010,1778,1186,16
47011,1236,18692,9
47012,5184,5695,3
47013,6612,14254,2
47014,5944,7071,7
47015,2782,6675,15
47016,3813,8782,1
47017,2020,18036,22
47018,8125,17509,2
47019,3725,18232,22
47020,3255,575,22
47021,651,6075,1
47022,381,12189,13
47023,9350,4380,5
47024,3443,3408,7
47025,9432,1245,15
47026,5701,3217,9
47027,621,3670,10
47028,3654,19516,4
47029,7319,6223,2
47030,3180,2920,9
47031,2109,6715,17
47032,1647,10586,2
47033,2381,4803,18
47034,808,8926,6
47035,8140,17154,18
47036,6492,17386,20
47037,4575,16049,19
47038,5327,5267,21
47039,5309,13995,8
47040,8806,6125,8
47041,4564,12341,2
47042,8215,2668,21
47043,5719,15571,13
47044,5357,6640,23
47045,6463,19627,18
47046,1580,11027,3
47047,4261,1655,11
47048,2460,17209,9
47049,6224,13566,2
